Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14742382,2021-10-07 00:00:26,2021-06-06 09:41:52,27128,15237597,27128,561,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742382/SRR14742382.lite.1,SRX11076946,38V_D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142866,SAMN19582226,simple,1632839,human vaginal metagenome,38V_D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,6138211A646E8B7CC55A1C04DEC1EA8E,ADC6BA934B978BF6B46DFCCBE9650619
SRR14742381,2021-10-07 00:00:26,2021-06-06 09:42:01,33024,18581506,33024,562,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14742/SRR14742381/SRR14742381.lite.1,SRX11076947,38V_D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142867,SAMN19582227,simple,1632839,human vaginal metagenome,38V_D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,298C48F974234EDD7FD6880696AC23E0,FE114FFB2C376E2B24C575C641CE439D
SRR14742377,2021-10-07 00:00:26,2021-06-06 09:41:53,26857,15059743,26857,560,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742377/SRR14742377.lite.1,SRX11076951,38V_End,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142871,SAMN19582230,simple,1632839,human vaginal metagenome,38V_End,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,7F9E5BE7906ED1BD044271578D62CF92,85F9EBCE5AA8E0B3B01F206BA16CB568
SRR14742380,2021-10-07 00:00:26,2021-06-06 09:41:59,26667,14987891,26667,562,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742380/SRR14742380.lite.1,SRX11076948,38V_W4,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142868,SAMN19582228,simple,1632839,human vaginal metagenome,38V_W4,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,FF1930B893E42F434EEEF11459214FDA,701AF1F25E0A53129EFBDBEB60344000
SRR14742378,2021-10-07 00:00:26,2021-06-06 09:41:52,32595,18342080,32595,562,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742378/SRR14742378.lite.1,SRX11076950,38V_W8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142870,SAMN19582229,simple,1632839,human vaginal metagenome,38V_W8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,A8B7C6012A654A10954DBFF7B671C5B8,7AFC442B3256668227EAE2DE7C3EA705
SRR14742376,2021-10-07 00:00:26,2021-06-06 09:41:56,40598,22822529,40598,562,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR014/14742/SRR14742376/SRR14742376.lite.1,SRX11076952,40V_D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142872,SAMN19582231,simple,1632839,human vaginal metagenome,40V_D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,D42CB985D5AD1E35F1530D0DC590FF47,64ACAC405ADB9259521A83A59DD1BDEC
SRR14742375,2021-10-07 00:00:26,2021-06-06 09:41:53,30882,17376305,30882,562,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742375/SRR14742375.lite.1,SRX11076953,40V_D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142873,SAMN19582232,simple,1632839,human vaginal metagenome,40V_D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,3F49E55A591E219968E196626B2A13B9,02DF0DD2461BD335ECFE9279A6B65A30
SRR14742372,2021-10-07 00:00:26,2021-06-06 09:41:51,27255,15328343,27255,562,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR014/14742/SRR14742372/SRR14742372.lite.1,SRX11076956,40V_End,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142875,SAMN19582235,simple,1632839,human vaginal metagenome,40V_End,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,371F83E18582D87ABEEE83206753BCD2,60F91B58B880E6955CD4D3F85A0CF436
SRR14742374,2021-10-07 00:00:26,2021-06-06 09:41:47,35074,19719261,35074,562,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742374/SRR14742374.lite.1,SRX11076954,40V_W4,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142874,SAMN19582233,simple,1632839,human vaginal metagenome,40V_W4,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,047924F0A3397D5CA9A898435E26C9D6,95553AD033DD7031E21FC6A5F082F8F3
SRR14742373,2021-10-07 00:00:26,2021-06-06 09:41:53,38617,21733649,38617,562,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14742/SRR14742373/SRR14742373.lite.1,SRX11076955,40V_W8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142876,SAMN19582234,simple,1632839,human vaginal metagenome,40V_W8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,7D2A1C1A4CC81295612FAF19DE654887,46D05BB48D246F09F6AC01EA90111161
SRR14742371,2021-10-07 00:00:26,2021-06-06 09:41:48,25222,14193214,25222,562,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR014/14742/SRR14742371/SRR14742371.lite.1,SRX11076957,41V_D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142877,SAMN19582236,simple,1632839,human vaginal metagenome,41V_D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,5FBD8A5EA38D40DACC547ED38EEEB67D,C34B0EB95A11DE301186BF1DED623479
SRR14742370,2021-10-07 00:00:26,2021-06-06 09:41:48,29018,16329312,29018,562,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR014/14742/SRR14742370/SRR14742370.lite.1,SRX11076958,41V_D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142878,SAMN19582237,simple,1632839,human vaginal metagenome,41V_D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,4E666683342565488C9998B0196B2446,9A4DB351A7878B649299E345913B60AB
SRR14742369,2021-10-07 00:00:26,2021-06-06 09:41:45,25242,14198084,25242,562,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR014/14742/SRR14742369/SRR14742369.lite.1,SRX11076959,41V_W4,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142879,SAMN19582238,simple,1632839,human vaginal metagenome,41V_W4,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,3D8640EC96D9D8B545C39267DC45BD3F,CB22EE3B688D8114DBF99C5B8312599A
SRR14742402,2021-10-07 00:00:25,2021-06-06 09:41:56,48265,27156552,48265,562,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742402/SRR14742402.lite.1,SRX11076926,4V_D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142847,SAMN19582143,simple,1632839,human vaginal metagenome,4V_D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,1579EF10092B27178F604C3E3DEF4D5F,829D22DE1D9A3EBE27A960BA19945C94
SRR14742368,2021-10-07 00:00:26,2021-06-06 09:41:44,24125,13579431,24125,562,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR014/14742/SRR14742368/SRR14742368.lite.1,SRX11076960,4V_D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142881,SAMN19582144,simple,1632839,human vaginal metagenome,4V_D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,B1747547DD448E544148735A26A4098F,5F06FA9082401D18EC080FC146707FDA
SRR14742390,2021-10-07 00:00:25,2021-06-06 09:41:57,40393,22738630,40393,562,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR014/14742/SRR14742390/SRR14742390.lite.1,SRX11076938,4V_End,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142857,SAMN19582147,simple,1632839,human vaginal metagenome,4V_End,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,C87452AF2B5C00F8FE65E253C0AA11F3,11ACE0618C66A0C5CFF03B92BA1F3658
SRR14742379,2021-10-07 00:00:26,2021-06-06 09:41:48,39073,21981571,39073,562,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742379/SRR14742379.lite.1,SRX11076949,4V_R,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142869,SAMN19582148,simple,1632839,human vaginal metagenome,4V_R,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,FD6CC87B198A8E2B078E2B0A0D85F9C5,A7E58628EAD527C30BB2267EEC3011B8
SRR14742357,2021-10-07 00:00:27,2021-06-06 09:41:41,42410,23876728,42410,562,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14742/SRR14742357/SRR14742357.lite.1,SRX11076971,4V_W4,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142891,SAMN19582145,simple,1632839,human vaginal metagenome,4V_W4,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,A8D2CF57EDCAA355CA8CCA906EE6AA13,104E52D7E6101394AFF6E51904332248
SRR14742413,2021-10-07 00:00:25,2021-06-06 09:41:57,38714,21780028,38714,562,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742413/SRR14742413.lite.1,SRX11076915,50P_D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142835,SAMN19582388,simple,1842734,human reproductive system metagenome,50P_D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,8C934A0C6B5DA8B1F71CC774AB87E86D,48AE350A29AA0C82D9D8032643416F65
SRR14742411,2021-10-07 00:00:25,2021-06-06 09:42:00,32510,18294961,32510,562,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14742/SRR14742411/SRR14742411.lite.1,SRX11076917,50P_D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142838,SAMN19582389,simple,1842734,human reproductive system metagenome,50P_D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,AE91F15583E1699A911A672A0C28A7A7,429768B815FC2237E9DDED9E598B17D0
SRR14742406,2021-10-07 00:00:25,2021-06-06 09:41:57,33451,18811482,33451,562,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR014/14742/SRR14742406/SRR14742406.lite.1,SRX11076922,50P_End,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142843,SAMN19582391,simple,1842734,human reproductive system metagenome,50P_End,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,E1E24552141B1A71C5994611A945085B,0C18D11B9213BD9D4D93DDC1C4FC511E
SRR14742408,2021-10-07 00:00:25,2021-06-06 09:42:01,32500,18295441,32500,562,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742408/SRR14742408.lite.1,SRX11076920,50P_W4,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142841,SAMN19582390,simple,1842734,human reproductive system metagenome,50P_W4,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,4DAB18A8BDA1E5BE25477A92FEAD7CE4,7BC1945A7F1A2DB4C0AFF1EECF8FE1BE
SRR14742412,2021-10-07 00:00:25,2021-06-06 09:41:57,29963,16866599,29963,562,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742412/SRR14742412.lite.1,SRX11076916,50U_D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142837,SAMN19582510,simple,2516875,human urinary tract metagenome,50U_D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,7EAC7377BEC744FC3DBB39C210135B26,BD481EB372A05C438AC3D2A808501337
SRR14742409,2021-10-07 00:00:25,2021-06-06 09:41:59,38416,21608518,38416,562,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742409/SRR14742409.lite.1,SRX11076919,50U_D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142839,SAMN19582511,simple,2516875,human urinary tract metagenome,50U_D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,5A0015CEC01B22DE6927EF11660B7CFA,D39AE0422E14C658DA2D5AB3C5331B95
SRR14742405,2021-10-07 00:00:25,2021-06-06 09:42:02,42698,24023399,42698,562,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14742/SRR14742405/SRR14742405.lite.1,SRX11076923,50U_End,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142845,SAMN19582513,simple,2516875,human urinary tract metagenome,50U_End,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,688776FEE1E5B08CE2F1A086DCB4F2F6,EF5F111D0E83B984D4941267B63BDEE2
SRR14742407,2021-10-07 00:00:25,2021-06-06 09:42:02,31070,17484951,31070,562,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742407/SRR14742407.lite.1,SRX11076921,50U_W4,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142842,SAMN19582512,simple,2516875,human urinary tract metagenome,50U_W4,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,3DFD6C50543EDADFD56B0A69EB3AC2B4,771277B57422E24308A4AEAB9EE098C6
SRR14742089,2021-10-07 00:00:23,2021-06-06 09:39:52,27228,15314073,27228,562,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14742/SRR14742089/SRR14742089.lite.1,SRX11076863,20V_D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142786,SAMN19582171,simple,1632839,human vaginal metagenome,20V_D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,5721AAFB41AECAA814A196DDDAECDB37,0E41DA4528259A4FC97525CDF291F634
SRR14742056,2021-10-07 00:00:24,2021-06-06 09:35:30,35465,19966411,35465,562,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR014/14742/SRR14742056/SRR14742056.lite.1,SRX11076896,20V_End,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142817,SAMN19582174,simple,1632839,human vaginal metagenome,20V_End,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,BA8B5C0535BCDD711FC505BDC3AEEA5E,0EA9FEC2EE2072B4DD47B48EA141FC64
SRR14742078,2021-10-07 00:00:24,2021-06-06 09:40:07,37865,21317938,37865,562,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742078/SRR14742078.lite.1,SRX11076874,20V_W4,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142796,SAMN19582172,simple,1632839,human vaginal metagenome,20V_W4,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,4A2C913644C5EA855F7AEBB0EC95E2A0,B6F0861A0F2EC1A34C02E66A77810623
SRR14742067,2021-10-07 00:00:24,2021-06-06 09:39:57,38060,21427006,38060,562,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR014/14742/SRR14742067/SRR14742067.lite.1,SRX11076885,20V_W8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142808,SAMN19582173,simple,1632839,human vaginal metagenome,20V_W8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,503AAA33B24F98D453A028FBFDF8D218,2AFC51CDBEC6C82DA1C7AD69C0E94D85
SRR14742045,2021-10-07 00:00:24,2021-06-06 09:35:30,52579,29586820,52579,562,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR014/14742/SRR14742045/SRR14742045.lite.1,SRX11076907,21V_D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142828,SAMN19582175,simple,1632839,human vaginal metagenome,21V_D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,8BF19519A7EAC030A32BEB57B69C66BC,0B3FC05E5EEA86C342361A0C5194ADBA
SRR14742097,2021-10-07 00:00:23,2021-06-06 09:39:53,33735,18992394,33735,562,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14742/SRR14742097/SRR14742097.lite.1,SRX11076855,40U_End,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142778,SAMN19582482,simple,2516875,human urinary tract metagenome,40U_End,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,B523F8A4E5679BCDFACB0D0A8CDB7B10,1FDD337048C4BD0BE5F75F4B6B25BAB8
SRR14742096,2021-10-07 00:00:23,2021-06-06 09:39:54,42724,24017163,42724,562,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR014/14742/SRR14742096/SRR14742096.lite.1,SRX11076856,41P_D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142779,SAMN19582361,simple,1842734,human reproductive system metagenome,41P_D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,16382C246E3B59E8ACB395D99C27E8B3,DEA489222F900DE024344A0B1E25AD0F
SRR14742094,2021-10-07 00:00:23,2021-06-06 09:39:56,25781,14509470,25781,562,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742094/SRR14742094.lite.1,SRX11076858,41P_D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142781,SAMN19582362,simple,1842734,human reproductive system metagenome,41P_D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,80A5E229D1E8F60B1387C6C9B15DE007,A61BF5EB8BC45D7F49D329FC90E504EF
SRR14742092,2021-10-07 00:00:23,2021-06-06 09:39:53,33981,19119651,33981,562,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR014/14742/SRR14742092/SRR14742092.lite.1,SRX11076860,41P_End,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142783,SAMN19582363,simple,1842734,human reproductive system metagenome,41P_End,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,3CF75AB2BCB8618ABA98DDCF6DCBC18E,E3786314713FBCA215380AD77AC30EE4
SRR14742095,2021-10-07 00:00:23,2021-06-06 09:39:57,35229,19826936,35229,562,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742095/SRR14742095.lite.1,SRX11076857,41U_D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142780,SAMN19582483,simple,2516875,human urinary tract metagenome,41U_D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,3F3294408BC356633BB358FB6ABAD2B0,FC332FDE253B5B7AA2ED7D2B0C15BED8
SRR14742093,2021-10-07 00:00:23,2021-06-06 09:40:05,31168,17545568,31168,562,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR014/14742/SRR14742093/SRR14742093.lite.1,SRX11076859,41U_D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142782,SAMN19582484,simple,2516875,human urinary tract metagenome,41U_D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,F428C57E2D36D2266A4E2F88B4756593,9226F55DFEE8ABF9B7AB5EB06B720B35
SRR14742091,2021-10-07 00:00:23,2021-06-06 09:40:03,37268,20980177,37268,562,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14742/SRR14742091/SRR14742091.lite.1,SRX11076861,41U_End,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142784,SAMN19582485,simple,2516875,human urinary tract metagenome,41U_End,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,C524D839530E98F923E3DF5693806E31,D8D63C6F8B9DBA7A569ED5E730DC8FEB
SRR14742090,2021-10-07 00:00:23,2021-06-06 09:40:06,38000,21388888,38000,562,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742090/SRR14742090.lite.1,SRX11076862,43P_D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142785,SAMN19582364,simple,1842734,human reproductive system metagenome,43P_D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,04879FC579E5E580F6ED546F96148C4C,A238BF0CFA2070F0741514B5AF07A6AD
SRR14742088,2021-10-07 00:00:24,2021-06-06 09:39:54,22336,12565840,22336,562,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR014/14742/SRR14742088/SRR14742088.lite.1,SRX11076864,43P_D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142787,SAMN19582365,simple,1842734,human reproductive system metagenome,43P_D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,EF1100E21408672D8679EA34E49628FB,91FEF2B59DDDD9F62D7054E72CA796AA
SRR14742081,2021-10-07 00:00:24,2021-06-06 09:39:56,28917,16279828,28917,562,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14742/SRR14742081/SRR14742081.lite.1,SRX11076871,43P_End,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP322898,PRJNA735440,,735440,SRS9142793,SAMN19582368,simple,1842734,human reproductive system metagenome,43P_End,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA1241179,,public,89B7C6C7D27E5EE6278D964A7C6C9232,929B119A945DB311057263644C7E5610
