Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5940822,2018-02-20 00:08:06,2017-08-17 03:14:05,29092,17506233,29092,601,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940822.sralite.1,SRX3099496,4017.D8.U,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435536,SAMN07513621,simple,646099,human metagenome,4017.D8.U,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,81685C6A9E1DAC6132A13FFE8DDC6125,7530159E60C03960656EE2E114CC2299
SRR5940821,2018-02-20 00:08:06,2017-08-17 03:14:08,45686,27502972,45686,602,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940821.sralite.1,SRX3099497,4018.D0.S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435538,SAMN07513622,simple,539655,human skin metagenome,4018.D0.S,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,DFF6B5EFDF6E125149B804F452CC2C20,E5C350F1107C57B87D3D4A37752688B7
SRR5940820,2018-02-20 00:08:06,2017-08-17 03:13:59,42256,25438112,42256,602,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940820.sralite.1,SRX3099498,4020.D0.S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435537,SAMN07513623,simple,539655,human skin metagenome,4020.D0.S,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,9B60DA7BAC4CC701236297C3112F4EF1,5280EF51953D57305A8D06E8C39879BB
SRR5940827,2018-02-20 00:08:05,2017-08-17 03:14:02,25177,15156554,25177,602,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940827.sralite.1,SRX3099491,4020.D0.U,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435531,SAMN07513624,simple,646099,human metagenome,4020.D0.U,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,DA59D26DC8C520414D3D4E4CD4B07F72,648B0FA4783E43E14F9D0A5443197609
SRR5940826,2018-02-20 00:08:05,2017-08-17 03:14:03,38867,23397934,38867,602,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940826.sralite.1,SRX3099492,4022.D0.S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435532,SAMN07513625,simple,539655,human skin metagenome,4022.D0.S,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,86AB6C7226889107F53B29F923FC75A6,39C94198B515190C488B26DB89932087
SRR5940825,2018-02-20 00:08:06,2017-08-17 03:14:16,22293,13420386,22293,602,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940825.sralite.1,SRX3099493,4022.D0.U,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435533,SAMN07513626,simple,646099,human metagenome,4022.D0.U,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,DF5A1AEE6918DA409AC2C059F9C59134,84D98DDE828410F21726148138B2FA7D
SRR5940818,2018-02-20 00:08:06,2017-08-17 03:14:08,79185,47669370,79185,602,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940818.sralite.1,SRX3099500,4022.D14.S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435541,SAMN07513629,simple,539655,human skin metagenome,4022.D14.S,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,9CB49661F27648268A0E26E129BF0143,A21A5CE7E1CD556F0B7C6C393D89462C
SRR5940824,2018-02-20 00:08:06,2017-08-17 03:13:59,28285,17027570,28285,602,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940824.sralite.1,SRX3099494,4022.D28.S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435534,SAMN07513627,simple,539655,human skin metagenome,4022.D28.S,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,6E00B839C2498762EA89E2BC91352E9B,9974ACD3ACA4BACFDBAA1E68C3123586
SRR5940819,2018-02-20 00:08:06,2017-08-17 03:14:01,26727,16089654,26727,602,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940819.sralite.1,SRX3099499,4022.D28.U,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435539,SAMN07513628,simple,646099,human metagenome,4022.D28.U,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,6FB787BAA7F4D9B75B22E1655EB61C27,DE8DD2B464C68F2336475E9FEDA183F5
SRR5940804,2018-02-20 00:08:06,2017-08-17 03:13:04,26525,15968050,26525,602,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940804.sralite.1,SRX3099514,4022.D8.U,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435554,SAMN07513630,simple,646099,human metagenome,4022.D8.U,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,06EE471054A1E13A34852A4C5094CE9B,7A01BD84E1A42384A18828E9C37A690E
SRR5940805,2018-02-20 00:08:06,2017-08-17 03:13:05,44426,26744452,44426,602,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940805.sralite.1,SRX3099513,4023.D0.S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435553,SAMN07513631,simple,539655,human skin metagenome,4023.D0.S,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,C9BAB2485073853F41200C46FB4ECBA2,AFBFB07DBEF955F283656C37AE6C9E33
SRR5940806,2018-02-20 00:08:06,2017-08-17 03:13:29,31352,18873904,31352,602,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940806.sralite.1,SRX3099512,4023.D28.S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435552,SAMN07513632,simple,539655,human skin metagenome,4023.D28.S,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,0A83220926AC93DEB17EEE46F8D3B671,FFC008ED2CEC7BF9FA7696C3C9A47797
SRR5940807,2018-02-20 00:08:06,2017-08-17 03:13:33,33666,20266932,33666,602,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940807.sralite.1,SRX3099511,4023.D28.U,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435551,SAMN07513633,simple,646099,human metagenome,4023.D28.U,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,549A2C5FBD8C997347BB56A4F240901B,D1876817C576615FEC4CA015B66529B5
SRR5940800,2018-02-20 00:08:06,2017-08-17 03:12:27,91351,54993302,91351,602,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940800.sralite.1,SRX3099518,4023.D8.S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435558,SAMN07513634,simple,539655,human skin metagenome,4023.D8.S,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,3C3DADB498E31AB772CEC6E953872E66,A51B60F5BBF3572C855F7585B9BDF2A0
SRR5940801,2018-02-20 00:08:06,2017-08-17 03:12:25,40403,24322606,40403,602,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940801.sralite.1,SRX3099517,4024.D0.S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435557,SAMN07513635,simple,539655,human skin metagenome,4024.D0.S,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,A02E741ADA33160CAC2568ED40086772,B663A75ADEB8A4F6B0A87CFED556A2A6
SRR5940802,2018-02-20 00:08:06,2017-08-17 03:12:55,28590,17211180,28590,602,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940802.sralite.1,SRX3099516,4024.D0.U,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435556,SAMN07513636,simple,646099,human metagenome,4024.D0.U,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,6E4FF00DB88D4562BC2C8AEF6562977E,CC4845D360A8152A0A57EB83BE43B852
SRR5940803,2018-02-20 00:08:06,2017-08-17 03:12:59,29649,17848698,29649,602,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940803.sralite.1,SRX3099515,4025.D0.S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435555,SAMN07513637,simple,539655,human skin metagenome,4025.D0.S,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,B88700524FB2E41A00247A9CB4CE0148,179BB25D38C946394EF5111169FA67DE
SRR5940798,2018-02-20 00:08:06,2017-08-17 03:12:19,37433,22534666,37433,602,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940798.sralite.1,SRX3099520,4025.D0.U,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435560,SAMN07513638,simple,646099,human metagenome,4025.D0.U,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,6722D8D688A5B09E7FCD28747BBFB868,4A4E5A685237E8E57B30AEDC544EE08A
SRR5940799,2018-02-20 00:08:06,2017-08-17 03:12:25,24605,14812210,24605,602,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940799.sralite.1,SRX3099519,4025.D8.S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435559,SAMN07513639,simple,539655,human skin metagenome,4025.D8.S,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,5F47B49D1CD5660637249B220DB275DE,59F5C7FFE64CD8563797CD4836212014
SRR5940861,2018-02-20 00:08:04,2017-08-17 03:15:04,35283,21240366,35283,602,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940861.sralite.1,SRX3099457,3001.D28,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435497,SAMN07513500,simple,1632839,human vaginal metagenome,3001.D28,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,F23458EAAE4877DBC2683C6F045EBB2C,99566D3454927D4C249277151F352F21
SRR5940862,2018-02-20 00:08:04,2017-08-17 03:15:05,38632,23256464,38632,602,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940862.sralite.1,SRX3099456,3001.D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435496,SAMN07513501,simple,1632839,human vaginal metagenome,3001.D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,206EC9214FD7D0ED47661073088582C5,BFFD397D1765A7A5628F0D9DADBD4BA9
SRR5940868,2018-02-20 00:08:04,2017-08-17 03:15:10,139220,83717753,139220,601,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940868.sralite.1,SRX3099450,3002.D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435490,SAMN07513502,simple,1632839,human vaginal metagenome,3002.D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,9E0CF6AEB443AC7433A4E511695AFD72,1F2B5DD74A671692B8F59CD40CCD0A3E
SRR5940886,2018-02-20 00:08:04,2017-08-17 03:15:14,134065,80454203,134065,600,45,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940886.sralite.1,SRX3099432,3002.D28,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435473,SAMN07513503,simple,1632839,human vaginal metagenome,3002.D28,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,D18730DDB06B2999A35166BE7058798E,5A685CBB9709421B2E9793269E52CB38
SRR5940874,2018-02-20 00:08:04,2017-08-17 03:15:06,35523,21361635,35523,601,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940874.sralite.1,SRX3099444,3004.D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435484,SAMN07513508,simple,1632839,human vaginal metagenome,3004.D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,EEDD71BB9DFB81F1B131AE0F60A0BB92,C1CC349576A6832475D863D3B2916656
SRR5940875,2018-02-20 00:08:04,2017-08-17 03:14:53,14976,9011702,14976,601,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940875.sralite.1,SRX3099443,3004.D14,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435483,SAMN07513509,simple,1632839,human vaginal metagenome,3004.D14,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,748383EA50C5FF995F60F74FF358F31A,D8419CA56BD731232BA5EEB47E12076D
SRR5940905,2018-02-20 00:08:03,2017-08-17 03:15:36,44537,26793253,44537,601,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940905.sralite.1,SRX3099413,3004.D21,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435453,SAMN07513510,simple,1632839,human vaginal metagenome,3004.D21,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,6933D07BD687405197479A17E3AE910D,89A8B3F241D468649CC95A29A67D5F8F
SRR5940906,2018-02-20 00:08:03,2017-08-17 03:15:40,35565,21385139,35565,601,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940906.sralite.1,SRX3099412,3004.D28,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435452,SAMN07513511,simple,1632839,human vaginal metagenome,3004.D28,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,672625CB58FCF2308CEC3C78F3C38DFA,3A2509F9323F3C6BC70820B3E05FA60C
SRR5940903,2018-02-20 00:08:03,2017-08-17 03:15:39,42222,25385227,42222,601,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940903.sralite.1,SRX3099415,3004.D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435455,SAMN07513512,simple,1632839,human vaginal metagenome,3004.D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,8BC3D4057AF37F54C6634D8A4F20EA4E,86B6040422B9BE76BC44C2AB8111C175
SRR5940904,2018-02-20 00:08:03,2017-08-17 03:15:38,25251,15181281,25251,601,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940904.sralite.1,SRX3099414,3005.D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435454,SAMN07513513,simple,1632839,human vaginal metagenome,3005.D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,0B68F3A1522D060D10848A0C4D691D47,30CDCB431E962D51A140D7E6425E6B92
SRR5940901,2018-02-20 00:08:03,2017-08-17 03:15:39,40964,24587655,40964,600,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940901.sralite.1,SRX3099417,3005.D28,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435457,SAMN07513514,simple,1632839,human vaginal metagenome,3005.D28,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,CEFA5A77333BAFB78F36ADAB73AF85E5,280CF5022797B020EBFE619D2FD5F964
SRR5940902,2018-02-20 00:08:03,2017-08-17 03:15:38,30129,18078237,30129,600,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940902.sralite.1,SRX3099416,3005.D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435456,SAMN07513515,simple,1632839,human vaginal metagenome,3005.D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,33FCC9538229AA1DC12CAF477FC3A17E,704AD75460CBF6774FD1A23AFA6FAA87
SRR5940899,2018-02-20 00:08:03,2017-08-17 03:15:54,32792,19740784,32792,602,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940899.sralite.1,SRX3099419,3006.D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435459,SAMN07513516,simple,1632839,human vaginal metagenome,3006.D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,C16247B679365BF00FE11006E2A07D2D,7DA9031C1A0C894AC961FC8536B53EC7
SRR5940900,2018-02-20 00:08:03,2017-08-17 03:15:37,27494,16551388,27494,602,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940900.sralite.1,SRX3099418,3007.D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435458,SAMN07513517,simple,1632839,human vaginal metagenome,3007.D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,8C221C492BA3C91D605B49F2E5A0C00D,296B88A4F09F4278B7DB35C7E054E5A5
SRR5940897,2018-02-20 00:08:03,2017-08-17 03:15:38,27488,16547776,27488,602,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940897.sralite.1,SRX3099421,3007.D28,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435461,SAMN07513518,simple,1632839,human vaginal metagenome,3007.D28,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,8462A1ACCF496FAD4317A7B182A8F4EB,A2105CA54004CD6D218ECEC339916532
SRR5940898,2018-02-20 00:08:03,2017-08-17 03:15:35,30660,18457320,30660,602,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940898.sralite.1,SRX3099420,3007.D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435460,SAMN07513519,simple,1632839,human vaginal metagenome,3007.D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,606F01114A3A3DF88B9D00F4CDBC9537,C69FB9D809D1A60907BA651F9068B7AD
SRR5940860,2018-02-20 00:08:04,2017-08-17 03:15:01,36261,21808142,36261,601,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940860.sralite.1,SRX3099458,3008.D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435498,SAMN07513520,simple,1632839,human vaginal metagenome,3008.D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,A3DA0E08EA16F4F0FAEAE583CC807872,D2AA7D0FB8FD0EB360E1D901AEBC4422
SRR5940859,2018-02-20 00:08:05,2017-08-17 03:15:04,28761,17275784,28761,600,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940859.sralite.1,SRX3099459,3008.D28,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435499,SAMN07513521,simple,1632839,human vaginal metagenome,3008.D28,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,093DD793362646590576D04AB90846E8,E1A24A89DEAB67E24520A6805236CE3E
SRR5940858,2018-02-20 00:08:05,2017-08-17 03:14:59,43741,26263377,43741,600,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940858.sralite.1,SRX3099460,3008.D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435500,SAMN07513522,simple,1632839,human vaginal metagenome,3008.D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,2EF086E9859CE8F50B6EB95449338B1C,C7C3AF315E2F4B701432269624A392D9
SRR5940863,2018-02-20 00:08:04,2017-08-17 03:15:04,25014,15027125,25014,600,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940863.sralite.1,SRX3099455,3010.D28,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435495,SAMN07513528,simple,1632839,human vaginal metagenome,3010.D28,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,3F2D096FBE8D41C63F3801F8AED22D08,15E3A5256EA1386C773197513EA4E8A9
SRR5940876,2018-02-20 00:08:04,2017-08-17 03:15:05,51411,30922745,51411,601,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940876.sralite.1,SRX3099442,3012.D0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435482,SAMN07513530,simple,1632839,human vaginal metagenome,3012.D0,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,B0D702DC4489763882C1E7DBEE150E32,2F47BF63BD5C8AE65FA51BEB34D1ED3F
SRR5940877,2018-02-20 00:08:04,2017-08-17 03:15:07,32778,19718812,32778,601,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940877.sralite.1,SRX3099441,3012.D28.EX,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435481,SAMN07513531,simple,1632839,human vaginal metagenome,3012.D28,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,7F37CDACCC2F0F7684B4835496FD4580,9ECBFD1DA26F20FB7FDADBE55F60EA60
SRR5940878,2018-02-20 00:08:04,2017-08-17 03:15:04,38096,22920992,38096,601,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR005/940/SRR5940878.sralite.1,SRX3099440,3012.D8,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP115591,PRJNA398590,2,398590,SRS2435480,SAMN07513532,simple,1632839,human vaginal metagenome,3012.D8,,,,,,,no,,,,,MURDOCH CHILDRENS RESEARCH INSTITUTE,SRA599826,,public,57059C736BE99334847AE907C6FAACBA,04EDEA2FDDEA8A813FFFBA61879D467D
